name,G1.cladeReads,G2.cladeReads,G3.cladeReads
Methylobacterium,5.784590805549465,5.866409729656767,6.071537307234602
Microvirga,4.885177444177837,4.984596905636412,5.428481724840335
Methylorubrum,3.9216356344026884,4.015410550188013,4.21335028831208
Pseudolabrys,4.521613618055915,4.721321772330102,5.179132912909626
Ancylobacter,4.279806815935174,4.454739565647043,4.709012014086023
Xanthobacter,3.7947093408700354,3.8519944169650846,4.122430894946187
Labrys,3.2822156602264974,3.4675827182105867,3.631092863579013
Starkeya,3.2608425181925185,3.306326777656652,3.560523326441465
Azorhizobium,2.5312224098576035,2.639787450955081,2.994972803307621
Aquabacter,2.4679409599871196,2.605693239650856,2.895711375289699
Rhodoplanes,4.777536596335852,5.06661511769744,5.51449173029741
Hyphomicrobium,4.4627096388456025,4.48784628429606,4.77651156721444
Methyloceanibacter,3.6781755246552823,3.5346205548300746,3.673504771130049
Methyloligella,3.2220083136436406,2.99209533090586,3.174935429094366
Rhodomicrobium,2.8200830325329758,2.786086155347587,3.0422027940888823
Filomicrobium,1.7441791449419597,1.5891669252979488,1.9378965412907037
Bosea,5.155172941707585,5.3003204193429685,5.588081908068146
Enhydrobacter,4.075870196249853,4.520914302027559,5.025038070943229
Pseudorhodoplanes,3.5909598367377904,3.8067716851421842,4.282621815492318
Nordella,3.5868648269220023,3.8898332428425864,3.9918555420426065
Terrihabitans,2.0363846493291207,2.2531386151738113,2.6385104221285576
Candidatus Endowatersipora,-2.8253636159936852,-2.547598156003012,-1.7235259853981912
Candidatus Hodgkinia,-3.5185105465537245,-1.9598115799897686,-2.4166730826248135
Devosia,4.514498452205354,4.653572527427829,4.84103442798603
Pelagibacterium,3.0607401661509464,3.1006714094276715,3.2898831528014765
Paradevosia,2.6769142334711864,2.858676152947803,3.0038617507182828
Mariluticola,0.4423021325677881,0.748238517408744,0.73320971123264
Maritalea,-0.18630651852125274,-0.06269168954832559,0.19828654093985376
Stappia,3.5694802831490073,3.6601865174738126,3.8917287287205764
Breoghania,3.264814154616612,3.3390610772941103,3.5592545590905775
Roseibium,3.2166749676714383,3.3512025067901168,3.5133590587410803
Pannonibacter,2.300087104017067,2.4401094348138153,2.572624908551732
Labrenzia,1.9346710326966803,2.1528820116076055,2.271611844940874
Pseudovibrio,0.7989770736493778,0.7846061613150687,1.0065030445242469
Aureimonas,4.093825790861303,4.200692148562694,4.3754841051267155
Martelella,3.194445154731004,3.3295770452634,3.542612399882573
Aurantimonas,2.4829038326451744,2.608002709496852,2.800072464466918
Jiella,2.3235830453514925,2.4291353877968924,2.703314582728169
Methylocystis,4.155409505957451,4.277644501621883,4.517399338170382
Methylosinus,3.2653802457720826,3.412891387321289,3.5974493221164314
Phreatobacter,4.167880799233413,4.313903538671151,4.546201329069479
Methylovirgula,3.1161223119651167,3.193479904039166,3.4369649813873524
Methylocapsa,2.847959402036945,2.902581360713397,2.995716574259913
Methylocella,2.753422119432149,2.8711651645074365,3.0701962244912924
Beijerinckia,1.7311411506378283,1.8218494989956746,1.736987892704855
Acuticoccus,3.939963420144472,3.9166783729843875,4.182743632540089
Kaustia,3.0888145878294737,3.1055923332384108,3.231713962730366
Parvibaculum,1.8886607271486717,2.0515537596716085,2.3624502452206233
Anderseniella,1.7179309189359244,1.6450821099611181,1.8715004788643983
Pyruvatibacter,1.7072356298477738,1.8517769194625047,2.02793687364113
Tepidicaulis,1.6744458071143886,1.7883843427872834,1.815014876862819
Candidatus Phaeomarinobacter,0.9531277525242551,0.8469100442197757,1.207667688129343
Blastochloris,3.621149289807831,3.714656396267941,4.007114693697965
Pleomorphomonas,3.1154650658032104,3.162166190993447,3.440783601777529
Hartmannibacter,2.405744752197831,2.5559199334550438,2.652230953976983
Chelatococcus,3.499443025174441,3.628268914518569,3.836514331418919
Roseitalea,2.5073549284794443,2.7004777951598222,2.886631659596797
Oceaniradius,1.9683584286094213,2.002059122169005,2.238873145606478
Oricola,1.9130251659688438,2.0062785377028116,2.1951414810709227
Ahrensia,0.567465274401346,0.6469847844928851,0.8541623208365594
Brucella,2.974486078165783,3.108393455516161,3.321510652618836
Ochrobactrum,0.1577896380117045,0.03261848874084773,0.37653477035513216
Pseudochrobactrum,0.14505061239655978,0.35382324906876816,0.5955883344104566
Salinarimonas,3.204720252680706,3.2789915485043784,3.5195428240263715
Alsobacter,3.1704661392462454,3.3120476170545925,3.5098082338844363
Methyloraptor,3.0181805517623435,3.087191247880543,3.32365542555782
Chenggangzhangella,2.976754510138696,3.0756968684630657,3.2920967674285655
Terrirubrum,2.8453787554456733,2.9857911335150416,3.6358080000142934
Kaistia,2.831501689748158,2.952025868067741,3.2468657677421384
Lichenihabitans,2.3521973008290202,2.424988871840775,2.668863354008835
Rhodoligotrophos,2.3507858679926046,2.4590289180344125,2.5827887453302596
Afifella,2.1322222087702554,2.1233595723957612,2.4457198029523575
Cohaesibacter,1.643413697954212,1.780499939283856,1.8963605161276067
Bartonella,1.2689807003951132,1.3881411799487198,1.4155847912779256
Salaquimonas,0.9182404937266886,1.1948218697783102,1.3170202245963263
Coralliovum,0.6481541850000653,0.6136483645031482,0.7188209738840602
Sphingomonas,6.07163468678437,6.274399476451239,6.596110093268291
Novosphingobium,4.58996174418429,4.711799224530509,4.987301501168771
Sphingopyxis,4.58043570254167,4.703462899320807,4.974844734009715
Sphingobium,4.525152306000909,4.64111644982111,4.952612361836837
Rhizorhabdus,3.2331750473631025,3.332375815630598,3.6184093800376553
Sphingomicrobium,2.2260934242228565,2.467028960690822,2.6750298689181613
Blastomonas,2.1162785584013646,2.248192191246641,2.6181125061216712
Sphingorhabdus,2.004947875967328,1.9137014618748658,2.289849432462937
Sphingosinithalassobacter,1.9847859027176358,2.277510251955497,2.5391538094835036
Hankyongella,1.9766058980224332,1.9763617767287531,2.0794258435009993
Novosphingopyxis,1.7646926847224602,1.9477569662100351,2.2033855508324116
Parasphingopyxis,1.762151387300246,1.8664113269452476,2.279251301487159
Allosphingosinicella,1.688239129208673,1.9044206528219265,2.46865074398706
Stakelama,1.3057946733672272,1.4741755169685022,1.8270487163975795
Tardibacter,1.2936733128838587,1.3401319609544697,1.688721151864472
Citromicrobium,1.177413507269166,1.1312307673079474,1.5536186674053096
Parasphingorhabdus,0.785554053407327,0.8928197452227007,0.9155312668361186
Aquisediminimonas,0.5157296004483534,0.7181610623976464,0.7955135941373473
Alterisphingorhabdus,0.182790939904573,0.5434441064462325,0.7613805880009238
Erythrobacter,3.7500605892163734,3.936731489799424,4.195591775015043
Porphyrobacter,2.5671266717092887,2.65860372273373,2.9882538530638922
Qipengyuania,3.5610944897762495,3.6717982595490857,3.936536698858545
Altererythrobacter,2.9006692184123626,3.0626057724257074,3.3128852622211373
Tsuneonella,2.6202953395310593,2.7274503846292313,3.090688744867411
Croceicoccus,2.5806862014795993,2.6341851954126883,2.93991302616671
Croceibacterium,2.4070807577387883,2.4236028702348187,2.90714940847728
Pelagerythrobacter,2.1919159724768993,2.422214944961897,2.5995022262853773
Aurantiacibacter,1.8909003697371605,2.073445181109893,2.4353570159302342
Caenibius,1.5053694775821507,1.5827566469575756,1.9140600931878473
Alteriqipengyuania,0.6936165587322922,0.8333963251443646,1.263837959353634
Paraurantiacibacter,0.6711437030485836,0.905558770918988,1.0490626587165934
Sphingosinicella,3.322035483269847,3.485967367603011,3.847676941342698
Polymorphobacter,2.946077257915178,3.0358979535305863,3.178657517756431
Glacieibacterium,2.0188232224334413,2.1437495280610137,2.4288253140755516
Sandaracinobacteroides,1.6799859874746572,1.8784451664800081,1.9527746052852597
Zymomonas,-0.9927823622453447,-0.601688178376251,-0.8411368540502892
Paracoccus,5.106639286457497,5.149341291826875,5.339093920882909
Cereibacter,3.220233690286322,3.341833466093548,3.38191422758835
Pseudooceanicola,3.0765861745901066,3.0749740639507315,3.2865535159868764
Rhodovulum,2.751531759702767,2.788977723624599,2.8858021282351096
Polymorphum,2.7333928375756806,2.8070993449263315,3.0485699892777705
Thioclava,2.59958615258907,2.7695407657669864,2.8874605034065106
Paroceanicella,2.5487564651286316,2.659699613253166,2.824191543391098
Pontivivens,2.432131507336211,2.4657000568425342,2.5917373508962642
Amaricoccus,2.3564196857029254,2.4068192595054723,2.6791198541655046
Pikeienuella,2.272977010048425,2.321473375307575,2.5105804370734677
Pseudoroseicyclus,2.1409711709481822,2.287094989853173,2.3354791284841196
Silicimonas,2.1322222087702554,2.0832395786829943,2.2325138237082958
Pelagovum,2.068737613719309,2.209434181012558,2.4222506684421115
Limimaricola,2.026666399879088,1.9935665021413826,2.2958554565141305
Tritonibacter,1.8659840185290677,1.775208921663438,1.973652190263226
Gymnodinialimonas,1.7922288424621302,1.918309764950442,2.0434711665731498
Defluviimonas,1.7872783373145278,1.9387882962473841,2.0794258435009993
Yoonia,1.7467664685002164,1.8855965676205857,2.0041733792360055
Pukyongiella,1.7232359711515455,1.7206995161436667,1.956985137812739
Neotabrizicola,1.6854956432704487,1.9588558592534469,2.045396094979029
Frigidibacter,1.649127999201324,1.836925161363242,1.8873918461649557
Brevirhabdus,1.5566627718052275,1.608154837482548,1.7448106183656655
Rhodophyticola,1.5086535527725553,1.7178944652239265,1.8436564527578367
Nioella,1.3335192212722677,1.360416632043679,1.4405415231628114
Pseudogemmobacter,1.243662892517661,1.403645366424589,1.5784646659146708
Tabrizicola,1.2220637808075072,1.2634987352599718,1.4083383827834135
Gemmobacter,1.1728368402627003,1.2546097878822329,1.511879061366579
Haematobacter,1.1682391310352098,1.445082556132645,1.508594986176174
Pacificitalea,1.1258798573954656,1.2456411179396911,1.5184150323250047
Aliiroseovarius,1.101547756854351,1.4339507158051072,1.340643370266749
Paragemmobacter,1.0966094752381552,1.285381446413705,1.3750635940215763
Marivivens,1.04583715012257,1.0303495429902543,1.1897299875231184
Roseinatronobacter,1.0406152061686873,1.0687104106524525,1.3090201819612506
Falsirhodobacter,1.0140884519760007,1.151231433914607,1.4334743559646916
Algicella,0.986838809677143,1.232035465945618,1.4717398939105153
Fuscovulum,0.9757275843138024,1.1108218957808746,1.1481535608694722
Parasedimentitalea,0.964491511110002,1.151231433914607,1.2680308375960898
Arenibacterium,0.9123057582420951,1.2411264376055469,1.1481535608694722
Roseicitreum,0.7922880855433238,0.9428301654846666,1.059425445698446
Abyssibius,0.785554053407327,0.8734016594912903,0.8975127614416654
Fontisubflavum,0.6936165587322922,0.5878958686218093,0.8088471249179197
Qingshengfaniella,0.6711437030485836,0.9609575499676862,0.7473943461239928
Aquicoccus,0.600526136388954,0.7629446646903022,1.0333143018311264
Pseudophaeobacter,0.4230707708248288,0.4279312204375608,0.41654010456867135
Pseudorhodobacter,0.19506103234583022,0.4176747203755684,0.39673747746856997
Cognatishimia,-0.006965592797205665,0.17369708500713293,0.5873578353416826
Profundibacter,-0.022003469935604203,0.2856149998179295,0.44552764116181154
Aestuariibius,-0.08452382593942101,-0.32839485020886766,-0.1479896907317229
Planktomarina,-0.3830168088853195,-0.16805220335430013,-0.018777961341580746
Amylibacter,-0.4504580881641686,-0.4934745966664211,-0.44723257957014523
Roseovarius,3.858935313148571,3.8872691388744705,4.016802605849956
Sulfitobacter,3.746219131726163,3.7756847594036644,3.952085529243698
Salipiger,3.4404125194779964,3.5314190885709364,3.7203336034674046
Leisingera,3.2243695898279263,3.29246173752749,3.455444540653433
Jannaschia,3.149717202499128,3.1346199414185674,3.362525865164687
Roseivivax,2.7859377567824586,2.7744355381389227,2.9822433165662656
Sagittula,2.667697578375701,2.7918609548359123,2.939126553456715
Ruegeria,2.6490054453829597,2.639787450955081,2.7471598908300647
Phaeobacter,2.4552985665879263,2.6045365015243704,2.7735019595653725
Celeribacter,2.441204803530125,2.498404083217556,2.578284233214228
Mameliella,2.2820956142510007,2.274294815106692,2.4209305362389313
Alloyangia,2.206706710453988,2.324540862370732,2.4288253140755516
Thalassovita,2.1769031801127574,2.277510251955497,2.2700769252251463
Pseudosulfitobacter,2.09644021621748,2.127097894499381,2.3165969407902165
Roseicyclus,2.0227525005656113,2.1177257546880854,2.3325972821133836
Palleronia,2.008931944974266,2.1289618279339693,2.2293189328168803
Tateyamaria,1.9662858890117443,2.022980387285873,2.15114115188296
Roseobacter,1.816620295526792,2.022980387285873,2.0396101579231436
Marinovum,1.7922288424621302,1.8855965676205857,2.1614682660210347
Dinoroseobacter,1.725877980607404,1.764542153887688,1.7905038459085512
Ponticoccus,1.6548098326526133,1.7883843427872834,1.869209527123091
Ketogulonicigenium,1.608424706206176,1.6298611159970995,1.8270487163975795
Octadecabacter,1.4337886740632617,1.3110238769174476,1.6027082774511912
Oceanicola,1.3177708643661326,1.331901461851825,1.544139923480715
Actibacterium,1.2977301135630155,1.2456411179396911,1.4986775495516136
Thalassococcus,1.101547756854351,1.035920588008673,1.1760623488567237
Antarctobacter,1.0561999371044226,0.866844258988131,1.207667688129343
Tropicibacter,0.9923484654577561,1.2136017643417327,1.2596274268350192
Seohaeicola,0.9003295672670948,1.2228610897116616,1.3936861060502166
Shimia,0.8317668962573148,0.9489092115240938,1.1987390574249024
Loktanella,0.8187797008148385,1.100459108799022,1.022675903682659
Marivita,0.7228157132113915,0.6949940032950243,1.1622053142593043
Falsihalocynthiibacter,0.41331459597464787,0.5157925753706077,0.5451574812075329
Aliisedimentitalea,0.3101303608050608,0.47769272950128083,0.492047656363804
Thalassobacter,0.21915858363453075,0.32030055740475005,0.527765738646904
Algirhabdus,-0.06852348484899634,-0.7897404039678606,-0.3166124000007316
Lentibacter,-0.08452382593942101,-0.04616238787033903,0.16101514660572794
Nereida,-0.8794536812240557,-0.7558388534416046,-0.2571889807073249
Wenxinia,-2.0144335386662204,-1.9598115799897686,-1.7235259853981912
Rhodobacter,3.0396867569678894,3.1528452180565902,3.2987083617572357
Azospirillum,5.352643410173877,5.468653533787242,5.645759542344256
Skermanella,4.166502755836968,4.229820421478983,4.321084222783099
Nitrospirillum,2.6105391645962706,2.72642631900059,2.8503254348589886
Indioceanicola,2.109110068935599,2.2997333887049294,2.546171382133942
Niveispirillum,1.5994827688571678,1.8664113269452476,1.9464253776200386
Magnetospirillum,3.1673499011389796,3.2587407075799857,3.4619958041375893
Rhodospirillum,2.9653605395602973,3.150166046998337,3.262930370236728
Algihabitans,2.6707792449099435,2.7161275668106217,2.748112725584429
Ferrovibrio,2.5097674748819183,2.639787450955081,2.9469635841578534
Defluviicoccus,2.4591080949997566,2.481531522038328,2.578284233214228
Aerophototrophica,2.2790653089064135,2.2678327570890406,2.3638498255730878
Pararhodospirillum,1.6964247137727775,1.7831349869149176,1.8896415658939099
Candidatus Endolissoclinum,-1.8137628634060874,-2.211125976524647,-1.2639936867215034
Hypericibacter,4.268040760082753,4.649537552216253,4.734158918843033
Thalassobaculum,3.5748935797304493,3.6439458032299803,3.802258820942675
Nisaea,3.236675634366342,3.291297593042794,3.4671132844823638
Stella,3.6785499863708075,3.731298232676655,3.8445003185962134
Thalassospira,2.582928354882775,2.635308160156051,2.7882487705719305
Magnetospira,1.2564019182409958,1.3152344094360626,1.528139582185477
Caenispirillum,2.615971008472731,2.690969007200841,2.8188817964075668
Haematospirillum,-0.08452382593942101,0.17369708500713293,0.16101514660572794
Paramagnetospirillum,1.9745503988445623,2.071474737126477,2.1459373240169595
Varunaivibrio,1.2689807003951132,1.227458798939152,1.4405415231628114
Aestuariispira,1.0561999371044226,1.0899878089865513,1.2296465947515
Terasakiella,0.09240687960413835,0.07707025065292013,0.0956323881981618
Roseomonas,4.77203245434458,4.85265563017447,5.050412062611541
Sediminicoccus,3.2273133658702067,3.2629436558239036,3.49547749154785
Roseococcus,2.3394221093584315,2.460366710874283,2.6050118820902757
Lichenicola,3.4389863247990893,3.4553005692249683,3.647111959783739
Komagataeibacter,2.9248249822722476,2.9000007141221253,2.9994271536536945
Rhodovastum,2.8607636742720026,3.087191247880543,3.184214802817866
Pararoseomonas,2.5940643274108606,2.6475782527341782,2.8741158516754095
Acetobacter,2.2308819409470106,2.3825496886256636,2.506950669027281
Acidibrevibacterium,2.2115887380433517,2.2382253313478055,2.3722064201523905
Gluconobacter,1.9662858890117443,1.989292991373132,2.112335577529622
Nguyenibacter,1.8953646628558811,2.077374459242063,2.2050262402871796
Gluconacetobacter,1.531344963901066,1.6450821099611181,1.9357529177520474
Granulibacter,1.2936733128838587,1.5827566469575756,1.5692196077991105
Asaia,0.7155954652900368,1.0578994946066753,1.207667688129343
Neoasaia,0.6635391037211946,0.8265703601205586,1.017313960570024
Novacetimonas,0.6635391037211946,0.7027761436765172,0.8478130931982134
Kozakia,0.5245402300528805,0.7774376718878436,0.891433715402238
Oecophyllibacter,0.2309930411414775,0.24968299102228214,0.23421854973550096
Parasaccharibacter,-0.16860694173513513,-0.44346417734254134,-0.1653814331411117
Candidatus Kirkpatrickella,-0.18630651852125274,-0.04616238787033903,-0.20109951510523233
Formicincola,-0.47398858502065294,-0.44346417734254134,0.12230063492470448
Neokomagataea,-0.8104608121180565,-1.021542009029683,-0.6530846284586795
Entomobacter,-1.8137628634060874,-1.6721295353157626,-1.2127003949655315
Swingsia,-2.419898591218837,-1.7591409047296354,-2.262522426607075
Aristophania,-2.419898591218837,-1.7591409047296354,-1.9058475255254805
Commensalibacter,-3.5185105465537245,-3.0584236464357053,-2.011208030072197
Acidiphilium,2.6769142334711864,2.786086155347587,2.933603856978421
Acidisoma,1.9683584286094213,1.932008609277327,2.1372036440634608
Acidocella,1.7823032026867902,1.8167733459766977,1.956985137812739
Elioraea,2.836728182477148,2.8295301918935487,3.029345474122829
Brevundimonas,4.81295479505426,4.960530703496456,5.135126497330411
Caulobacter,4.774788312282818,4.891373236510447,5.220239647854035
Phenylobacterium,4.092341744089175,4.168996417760116,4.451821315910708
Asticcacaulis,2.6850361055202896,2.7130171443994544,2.9624557607616238
Terricaulis,1.9704266816692027,2.1990713939949096,2.5816645181192426
Tistrella,3.9800817944408444,4.068199055932385,4.185462256778467
Marinicauda,2.2018007316931567,2.3013020164750952,2.4405518328005917
Maricaulis,2.166767958235835,2.0555698293184337,2.4036083176576564
Hyphobacterium,1.8567673634453805,1.932008609277327,2.2033855508324116
Glycocaulis,1.7493471150870483,1.680694181644299,1.9653533874657487
Oceanicaulis,1.4685143853164917,1.608154837482548,1.8599928720394039
Algimonas,0.7228157132113915,0.8602435750003481,1.0010534397863804
Fretibacter,-0.319837908594755,-0.898939691954073,-0.5975147788482702
Litorimonas,-0.47398858502065294,-0.898939691954073,-0.27660706618735265
Minwuia,3.2494072878157816,3.3160328201632865,3.503116261557252
Hyphomonas,2.7831917596361166,2.824898409647801,2.996459792428094
Candidatus Viadribacter,1.3642908798206501,1.7065949100019133,1.9527746052852597
Hirschia,-1.2159259035595549,-0.7897404039678606,-1.2639936867215034
Parvularcula,1.5216830530204468,1.6450821099611181,1.6721002706744752
Aquisalinus,1.3017705230836956,1.2456411179396911,1.6408920643091822
Hyphococcus,0.9757275843138024,1.1108218957808746,1.304996031677719
Gimibacter,1.273138710526488,1.276685739483959,1.5473094982319477
Temperatibacter,-1.7267514939922146,-1.9598115799897686,-0.9895568536513213
Kordiimonas,0.84458758460419,0.7333128673034579,0.9789530929078258
Emcibacter,0.6481541850000653,0.7987907962064216,0.8541623208365594
Luteithermobacter,0.35268997477095815,0.18676916640360397,0.41654010456867135
Paremcibacter,0.1703684200603369,0.16045185843255086,0.3454441836073353
Pseudemcibacter,-2.132216560433717,-1.4489860006682183,-1.5693753174756937
Rickettsia,-0.006965592797205665,-0.01390152617254439,0.29137696292185483
Candidatus Tisiphia,-0.6852976730856192,-0.6306757144091673,-0.49486062742496995
Orientia,-1.5726008260697173,-1.7591409047296354,-1.810537354812064
Candidatus Trichorickettsia,-2.132216560433717,-3.4638885878772725,-2.822138107399662
Candidatus Sneabacter,,-4.157035268437593,-4.208431718520021
Candidatus Megaera,-1.8137628634060874,-2.7707416573172337,-1.9058475255254805
Candidatus Phycorickettsia,-4.211657227114045,-3.4638885878772725,-2.822138107399662
Wolbachia,-0.299635201685399,-0.16805220335430013,0.0956323881981618
Anaplasma,-0.3404571953723207,-0.39583612948771674,-0.5448710467488496
Candidatus Mesenet,-1.8137628634060874,-1.4489860006682183,-1.500382450750647
Neorickettsia,-2.265747935201099,-1.9598115799897686,-1.500382450750647
Candidatus Neoehrlichia,-2.419898591218837,-3.0584236464357053,-4.208431718520021
Ehrlichia,-2.6022201146794646,-2.211125976524647,-1.1639102331770517
Candidatus Bandiella,-2.419898591218837,-2.547598156003012,-2.011208030072197
Candidatus Lariskella,-2.6022201146794646,-3.4638885878772725,-2.011208030072197
Candidatus Midichloria,-3.1130456051121573,-2.7707416573172337,-3.515285037959701
Candidatus Fokinia,-4.211657227114045,-2.7707416573172337,-2.822138107399662
Candidatus Deianiraea,-4.211657227114045,-2.7707416573172337,-2.4166730826248135
Sneathiella,0.27697815385455016,-0.029901867262969055,0.527765738646904
Candidatus Bealeia,-0.7151506353440347,-1.1125137830946232,-1.0303788465049097
Candidatus Hydrogenosomobacter,-2.0144335386662204,-2.365276632542385,-2.822138107399662
Candidatus Cytomitobacter,-2.132216560433717,-1.7591409047296354,-2.1289910518396935
Candidatus Nesciobacter,-4.211657227114045,,-3.515285037959701
Candidatus Gromoviella,-4.211657227114045,,-2.4166730826248135
Candidatus Odyssella,-1.3212864136618259,-0.7230490316938825,-1.500382450750647
Candidatus Bodocaedibacter,-3.1130456051121573,-1.161303944883103,-2.4166730826248135
Candidatus Paracaedibacter,-4.211657227114045,-3.0584236464357053,
Candidatus Nucleicultrix,-3.1130456051121573,-1.9598115799897686,-2.262522426607075
Candidatus Pelagibacter,-0.18630651852125274,-0.350373756444551,-0.9895568536513213
Candidatus Fonsibacter,-3.5185105465537245,-2.547598156003012,-2.822138107399662
Candidatus Puniceispirillum,-0.5740720410713699,-1.0659937696242325,-0.6530846284586795
Burkholderia,6.092013849120332,6.147406236762798,6.3684583855654395
Cupriavidus,5.805336566260813,5.78768919216326,6.04342035011949
Paraburkholderia,5.644632890644025,5.693841333879439,5.901214980331088
Caballeronia,4.316277061032458,4.317040632114328,4.574810245374663
Ralstonia,4.292652338674272,4.345449294309834,4.546201329069479
Pandoraea,4.1767920886374466,4.213511342869249,4.419765031118614
Trinickia,2.8875435172653114,2.906867693890408,3.1761776652781855
Polynucleobacter,2.1968705655934,2.2645860009954415,2.432749452526553
Mycetohabitans,2.13046319336817,2.207714490135989,2.370818494879469
Pararobbsia,1.9642090450712184,1.8832184452212737,2.2017421650913827
Robbsia,1.9303791806243493,2.0890704989824544,2.276202518642448
Lautropia,1.565994099205087,1.6359773429958315,1.7291034892014274
Limnobacter,0.4704730092699342,0.7846061613150687,0.8604714899900183
Mycoavidus,0.2992012903923162,0.33160011253100213,0.4359581902372359
Candidatus Vallotia,-0.5227787479996087,-0.7558388534416046,-0.5195532394055853
Ephemeroptericola,-0.8104608121180565,-0.8248317225476037,-0.9895568536513213
Variovorax,5.97343044634609,6.020858129388788,6.298824203452673
Hydrogenophaga,4.57051119937228,4.645636572026056,4.921348145706634
Comamonas,4.212103019729727,4.296151593216452,4.570663092514927
Acidovorax,4.1266475044821975,4.173345301153406,4.459763346605213
Ramlibacter,3.9576781690980476,4.118340106654026,4.421731951734513
Rhodoferax,3.8570579659144224,3.8879107815013474,4.173627799134158
Diaphorobacter,3.322035483269847,3.445365067727977,3.6776486836321634
Delftia,3.317211030066052,3.428244810709905,3.6655456614654973
Polaromonas,3.2579959463887094,3.27722111428671,3.4745104518193877
Paracidovorax,2.8941279031880716,2.9601692355382814,3.218711415483978
Ottowia,2.8453787554456733,2.9528431954521723,3.245129153703226
Alicycliphilus,2.7149188070905343,2.831376914485008,3.035794797798115
Serpentinimonas,2.2132107984125886,2.272683211214948,2.2807722143255527
Limnohabitans,2.119843624559506,2.1938494500228476,2.3914377820538597
Melaminivora,2.0799109142966272,2.2759038259098037,2.4873661997750642
Verminephrobacter,1.8636878062739899,1.9137014618748658,2.289849432462937
Paenacidovorax,1.7847938639930385,1.7564667399038802,2.147674943912481
Pulveribacter,1.559782899131736,1.411308239140798,1.7525726236810717
Hylemonella,1.531344963901066,1.6719093521142907,1.9008148664670663
Oryzisolibacter,1.4159628901742147,1.6865081514928177,1.9118647026292312
Vandammella,1.3604958088665013,1.5891669252979488,1.7264614797455688
Simplicispira,1.1910191592632393,1.3025492499623854,1.5598882803992509
Candidatus Symbiobacter,0.812222300311679,0.6792456464508931,0.7473943461239928
Brachymonas,0.567465274401346,0.5343116229663628,1.0065030445242469
Curvibacter,0.2309930411414775,0.22499037873678882,0.5100661617041445
Massilia,4.957339181432476,5.032080467189608,5.258485980934478
Pseudoduganella,4.3148910594248555,4.420122504334938,4.643087553314705
Duganella,2.8539551373381435,2.8852499043767765,3.18298251677236
Telluria,2.7010845943746564,2.750719011545044,3.050683410281309
Rugamonas,2.419025159848088,2.4414727615398206,2.746206147315665
Herbaspirillum,3.9065488225903,3.981528469116596,4.201175262439496
Janthinobacterium,3.7472682662860937,3.833201917622024,4.026397562187787
Collimonas,2.757192152169137,2.8070993449263315,3.025022700823939
Noviherbaspirillum,2.5499145428479184,2.6251557887034855,2.933603856978421
Undibacterium,1.3057946733672272,1.2940021894204532,1.5598882803992509
Actimicrobium,1.1865044789290948,1.232035465945618,1.478542641210129
Oxalobacter,0.8635155943702821,0.8469100442197757,0.8604714899900183
Herminiimonas,-0.18630651852125274,-0.07949880758222097,-0.11408813963075413
Glaciimonas,-0.2043250236992558,0.17369708500713293,-0.13089525766464946
Achromobacter,4.990851565848236,5.055501687182358,5.279387863499615
Bordetella,4.817160268359152,4.819857659355278,5.036695479038906
Pigmentiphaga,3.675550359075904,3.6954028173092195,3.964860720728794
Castellaniella,2.842791431882954,2.9094307025531077,3.1356401326999572
Alcaligenes,2.4691964529313752,2.5461518460307637,2.668863354008835
